timestamp,reward,penalty,max_possible_reward,max_possible_penalty,score,total_time,upper_screen_pct,lower_screen_pct
2026-03-26T13:04:59.143612,39,2,42,48,37,54,61.1,38.9
2026-03-26T13:06:28.535093,53,1,63,61,52,69,51.6,48.4
2026-03-26T13:07:26.765691,15,5,22,26,10,27,62.2,37.8
2026-03-26T13:10:24.742533,39,3,47,45,36,51,49.9,50.1
2026-03-26T13:11:19.275530,25,3,28,36,22,41,50.5,49.5
